# Version 1.00
#
freq[Hz] db:Trc1_S11 ang:Trc1_S11 db:Trc2_S12 ang:Trc2_S12 db:Trc3_S21 ang:Trc3_S21 db:Trc4_S22 ang:Trc4_S22 
1.759160000000000E+009 3.069450278464993E+000 -1.610724763223794E+002 -3.907810919377230E+000 -9.559817172002667E+001 -7.656670435527263E+000 -1.034444301948814E+002 -1.008272483018530E+000 -5.128217249766327E+001 
1.759605000000000E+009 2.886231938152048E+000 -1.591180624597164E+002 -4.182925589472456E+000 -9.775385028741988E+001 -8.327935980186243E+000 -1.072888858950329E+002 -1.376242054823283E+000 -5.904268838600734E+001 
1.760050000000000E+009 2.863370754020046E+000 -1.622853988905538E+002 -4.206668085625062E+000 -9.889306230466667E+001 -7.853925821824228E+000 -1.069620536944209E+002 -1.038910271083548E+000 -5.572578784141665E+001 
1.760495000000000E+009 2.998256093737686E+000 -1.612505351271178E+002 -3.571331001511350E+000 -9.680470213592032E+001 -7.316646552155890E+000 -1.030603729883321E+002 -8.471618299102944E-001 -5.340328463610634E+001 
1.760940000000000E+009 2.864249790214217E+000 -1.622450799541606E+002 -3.945768259200007E+000 -9.787431356334758E+001 -7.300742983339535E+000 -1.039053227326153E+002 -7.068256005344787E-001 -5.301677732663383E+001 
1.761385000000000E+009 2.899598946442888E+000 -1.631478796866474E+002 -3.488615489956781E+000 -9.567509014338337E+001 -7.219661530806000E+000 -1.073206978642679E+002 -6.107567643929347E-001 -5.569126042211934E+001 
1.761830000000000E+009 3.021745294643997E+000 -1.593828208326320E+002 -3.690055916127338E+000 -9.420959048721903E+001 -7.191633495416412E+000 -9.927640862900373E+001 -8.352122848742081E-001 -5.038572616634089E+001 
1.762275000000000E+009 2.926675735261848E+000 -1.625082836768470E+002 -3.582782273478005E+000 -9.682990342160663E+001 -7.350076370961396E+000 -1.010882093580958E+002 -9.884071967281487E-001 -5.111273297137414E+001 
1.762720000000000E+009 2.861702047227850E+000 -1.628329324059959E+002 -3.867406214171746E+000 -9.566858403575310E+001 -7.381833114418604E+000 -1.023260024358949E+002 -1.004603986784934E+000 -5.273203782823531E+001 
1.763165000000000E+009 3.099450987004921E+000 -1.620335518493937E+002 -3.364942676306126E+000 -9.523729806581400E+001 -6.891912440713073E+000 -1.042643957231636E+002 -6.547436356258706E-001 -5.391059991990917E+001 
