# Version 1.00
#
freq[Hz] db:Trc1_S11 ang:Trc1_S11 db:Trc2_S12 ang:Trc2_S12 db:Trc3_S21 ang:Trc3_S21 db:Trc4_S22 ang:Trc4_S22 
1.741360000000000E+009 -8.936136385089737E+000 7.131745478497997E+001 -4.193739676804133E+000 5.606536072828021E+001 -4.059287849995502E+000 5.408615192169258E+001 -2.026704340166304E+001 9.546385799098230E+000 
1.741805000000000E+009 -8.888199087665830E+000 7.465165372451379E+001 -4.265855181964923E+000 5.440411980772375E+001 -4.006572365386384E+000 5.350123536072668E+001 -1.993738645694312E+001 1.580236589770484E+001 
1.742250000000000E+009 -9.020316020896258E+000 7.526997380373433E+001 -4.234340257303350E+000 5.753584532115564E+001 -4.054157731864997E+000 5.454339448219697E+001 -2.037210339155297E+001 8.934502236736437E+000 
1.742695000000000E+009 -8.600573706320136E+000 7.535621654890599E+001 -4.213691576096889E+000 5.513301912719498E+001 -3.995164837095993E+000 5.334884815061074E+001 -1.918409845134795E+001 1.042235994544590E+001 
1.743140000000000E+009 -9.194125438476133E+000 7.213260166877504E+001 -4.226260896289871E+000 5.458455714006464E+001 -4.184074895243592E+000 5.137107817108647E+001 -1.948732660782322E+001 5.189492302615013E+000 
1.743585000000000E+009 -8.858034674735103E+000 7.764945466828735E+001 -4.280863805348832E+000 5.284957910202088E+001 -4.037193709300327E+000 5.409999805898154E+001 -2.075468126232129E+001 1.323983562247664E+001 
1.744030000000000E+009 -9.041674126278783E+000 7.496026826893134E+001 -4.232557190505736E+000 5.189184870783901E+001 -4.114938487525207E+000 5.158053450300697E+001 -2.089135292276729E+001 9.457480806740199E+000 
1.744475000000000E+009 -8.743168497824012E+000 7.413118800735322E+001 -4.238530693622195E+000 5.206343373916261E+001 -3.988970444858378E+000 5.142647717490063E+001 -2.063372666713009E+001 9.335111185471099E+000 
1.744920000000000E+009 -8.788330369462921E+000 7.468531554383131E+001 -4.240453634604916E+000 5.387484118607097E+001 -3.999661247954333E+000 5.257343616879251E+001 -2.055841005223998E+001 1.041329776169945E+001 
1.745365000000000E+009 -9.289400288955873E+000 7.437804185422712E+001 -4.286035082094508E+000 5.159064726553785E+001 -4.144633229636453E+000 5.097560215040550E+001 -2.016012133114112E+001 1.392837455245424E+001 
1.745810000000000E+009 -9.171913947293080E+000 7.070849270318671E+001 -4.271695758227423E+000 5.109761730878036E+001 -4.135438280089009E+000 4.998757921440630E+001 -2.149377313300919E+001 1.786559367796181E+001 
1.746255000000000E+009 -9.137822978505986E+000 7.238807816243170E+001 -4.268033465435185E+000 4.986283740838952E+001 -4.168204549267521E+000 4.980342087451662E+001 -2.119294818463782E+001 1.609333651611384E+001 
1.746700000000000E+009 -9.168840572375132E+000 6.815908031060329E+001 -4.294306234469734E+000 4.775740628581629E+001 -4.142049538526183E+000 4.874682530656511E+001 -2.052874688698138E+001 1.601819228072704E+001 
1.747145000000000E+009 -9.276590387332240E+000 7.045641436766952E+001 -4.317691607814020E+000 4.812345574433240E+001 -4.180907715795595E+000 4.721873935375670E+001 -2.076184182362244E+001 1.578843665845947E+001 
1.747590000000000E+009 -9.211834557403984E+000 7.527616292050972E+001 -4.301762280582359E+000 4.726715395534163E+001 -4.113724738489964E+000 5.019209402168613E+001 -2.118207246966609E+001 1.209055215033492E+001 
1.748035000000000E+009 -9.224089943592798E+000 7.372318828591091E+001 -4.300928593454550E+000 4.734856635115276E+001 -4.148324043380450E+000 5.042004167482778E+001 -2.144415209202779E+001 1.686174973797789E+001 
1.748480000000000E+009 -9.313714968942131E+000 7.397484732215287E+001 -4.292710965716171E+000 4.703136239187761E+001 -4.180843770041330E+000 4.888492993212651E+001 -2.124419824055250E+001 1.403938198547200E+001 
1.748925000000000E+009 -9.432870126826881E+000 7.238352998370222E+001 -4.352050821145152E+000 4.824852421714036E+001 -4.190155655168566E+000 4.681705115464664E+001 -2.216023921344390E+001 1.835948687796637E+001 
1.749370000000000E+009 -9.415206189395512E+000 7.214052477093982E+001 -4.289138235451900E+000 5.113465057185401E+001 -4.161730778789774E+000 4.607255824033203E+001 -2.046247695154777E+001 1.467109903216727E+001 
1.749815000000000E+009 -9.077070441603969E+000 6.955422219465841E+001 -4.325856160194209E+000 4.580621933374101E+001 -4.162351119234115E+000 4.534378468945669E+001 -2.125080492706380E+001 1.515138434190210E+001 
1.750260000000000E+009 -9.588905859014121E+000 7.223971365951076E+001 -4.378316920344177E+000 4.767134542900377E+001 -4.271037517568550E+000 4.717824114746278E+001 -2.242639966318675E+001 1.586647524528420E+001 
1.750705000000000E+009 -9.491990206431009E+000 6.838868986770660E+001 -4.335833672724910E+000 4.766106074710425E+001 -4.202703104598352E+000 4.509959384211975E+001 -2.093859380970020E+001 1.898689061804401E+001 
1.751150000000000E+009 -9.799905149773950E+000 7.103576399402922E+001 -4.388542211449785E+000 4.423346159603084E+001 -4.271882639685775E+000 4.615509454374063E+001 -2.087508673483290E+001 2.285090377001754E+001 
1.751595000000000E+009 -9.388844440600529E+000 7.079423679321901E+001 -4.354060518063286E+000 4.763890281148581E+001 -4.157099272153159E+000 4.569552011175084E+001 -2.173899526612116E+001 1.412503595978712E+001 
1.752040000000000E+009 -9.565152693446587E+000 7.277379885929213E+001 -4.396989532286721E+000 4.530103597691321E+001 -4.185315485929593E+000 4.617083417323151E+001 -2.167261725986569E+001 1.778500145921852E+001 
1.752485000000000E+009 -9.845768842669653E+000 7.183302887657827E+001 -4.386200332136109E+000 4.418161988493169E+001 -4.243440002214402E+000 4.380432016550977E+001 -2.165409760282892E+001 2.329463698354451E+001 
