# Version 1.00
#
freq[Hz] db:Trc1_S11 ang:Trc1_S11 db:Trc2_S12 ang:Trc2_S12 db:Trc3_S21 ang:Trc3_S21 db:Trc4_S22 ang:Trc4_S22 
1.732905000000000E+009 4.420404779327416E+000 -2.565200602303521E+001 -2.067208752974093E+000 -9.622869711442198E+001 -1.825588966782928E+000 -9.796217793641350E+001 -9.311317482761482E-001 1.700292136492689E+002 
1.733350000000000E+009 4.503939040151781E+000 -2.723520185144232E+001 -1.546967264402503E+000 -1.012958148723208E+002 -1.904065224683764E+000 -9.881891419248633E+001 -8.707252186432547E-001 1.683476250141198E+002 
1.733795000000000E+009 4.537488497861252E+000 -2.794821733695391E+001 -1.716703966177384E+000 -9.997389893345370E+001 -1.859541029376768E+000 -9.985132857568493E+001 -8.613513651474394E-001 1.673526431290916E+002 
1.734240000000000E+009 4.471278971195103E+000 -2.213902618077741E+001 -1.389687241131676E+000 -9.476653038576188E+001 -2.228506629757922E+000 -9.307920272247878E+001 -1.146382400996507E+000 1.698022584284706E+002 
1.734685000000000E+009 4.407200080024732E+000 -2.629132942741525E+001 -1.575095948047628E+000 -9.855993143449325E+001 -2.311957070756037E+000 -9.891638128269240E+001 -1.161334030679733E+000 1.679128565964544E+002 
1.735130000000000E+009 4.489587788226440E+000 -2.622291535050626E+001 -1.599655249672750E+000 -9.295806421737424E+001 -2.212962534641734E+000 -1.002520862100148E+002 -1.076097047106511E+000 1.688062108573302E+002 
1.735575000000000E+009 4.176868547808845E+000 -2.630471555251017E+001 -2.357416808467290E+000 -9.681890950206291E+001 -2.430923435272399E+000 -9.666219312501845E+001 -1.301651891977894E+000 1.696453703817734E+002 
1.736020000000000E+009 4.261251682472466E+000 -2.584939761999164E+001 -2.067077253247568E+000 -9.599602897229799E+001 -2.661623678087740E+000 -9.745091952133799E+001 -1.287899778526324E+000 1.685902298167640E+002 
1.736465000000000E+009 4.175052037888523E+000 -2.322541459095536E+001 -2.206995457943267E+000 -8.851540051828107E+001 -2.390874500701257E+000 -9.677736254779852E+001 -1.192976258023982E+000 1.695106009133824E+002 
1.736910000000000E+009 4.126170806344702E+000 -2.376575917169705E+001 -2.327371955539229E+000 -9.276727904908586E+001 -2.742235495775869E+000 -9.505076142211279E+001 -1.448384904657001E+000 1.691802033438946E+002 
1.737355000000000E+009 4.100382923244982E+000 -2.269550769288808E+001 -2.135101934423819E+000 -9.051666258530301E+001 -2.704776205978357E+000 -9.546310763727078E+001 -1.372530696030864E+000 1.685380925417191E+002 
1.737800000000000E+009 4.034648471715964E+000 -2.293478019282349E+001 -2.755751162208541E+000 -9.256613531932189E+001 -2.895366253743589E+000 -9.187539841746677E+001 -1.723516067366091E+000 1.695538007046691E+002 
1.738245000000000E+009 4.176534732154762E+000 -2.295176028293357E+001 -2.061517798719645E+000 -8.782717273468563E+001 -3.066614105100812E+000 -9.491130767421103E+001 -1.675559397679492E+000 1.679085338447964E+002 
1.738690000000000E+009 3.923104596697435E+000 -2.465161643205820E+001 -3.079277611129032E+000 -8.906001146091876E+001 -3.066532742482569E+000 -9.387218144584905E+001 -1.706812170308749E+000 1.687197312245586E+002 
1.739135000000000E+009 3.887127205135446E+000 -2.290098292650877E+001 -3.013874864694599E+000 -8.678337990306170E+001 -2.927387234002418E+000 -9.460548024460627E+001 -1.543760953634975E+000 1.679774239092898E+002 
1.739580000000000E+009 3.601462408149113E+000 -2.251794399363199E+001 -3.902768554330121E+000 -9.181147089996313E+001 -3.267111955992999E+000 -9.193227599320697E+001 -1.953288950533107E+000 1.685810160688204E+002 
1.740025000000000E+009 3.665742264534130E+000 -2.344423011592241E+001 -3.364678767689534E+000 -8.640337043204129E+001 -3.348673241982934E+000 -9.561680434775363E+001 -1.794157764868327E+000 1.674202878735618E+002 
1.740470000000000E+009 3.508698836365389E+000 -2.116003870148097E+001 -3.788073860355742E+000 -8.611292025364480E+001 -3.640147393676845E+000 -9.285837959156827E+001 -2.108617857854328E+000 1.676990154795167E+002 
1.740915000000000E+009 3.803348489360202E+000 -2.216774921457982E+001 -2.722961411397632E+000 -8.547776523327086E+001 -3.639827265992575E+000 -9.418567206846100E+001 -2.079545054085686E+000 1.675939744517856E+002 
1.741360000000000E+009 3.567151821095539E+000 -2.078938531186991E+001 -3.479599949999358E+000 -8.303273415055793E+001 -3.602082176087539E+000 -9.031248254677412E+001 -2.093863419846758E+000 1.673586633164190E+002 
1.741805000000000E+009 3.546959205386302E+000 -2.172811172032613E+001 -3.625705943171555E+000 -8.095132299458379E+001 -3.598047299295029E+000 -9.444327056139464E+001 -1.936575983261758E+000 1.663109923411178E+002 
1.742250000000000E+009 3.537669931354207E+000 -2.335140204356088E+001 -3.888491418912456E+000 -8.818187486749679E+001 -3.790648769510185E+000 -9.432413906435086E+001 -2.145224986337114E+000 1.666172990736453E+002 
1.742695000000000E+009 3.361447468893039E+000 -2.014864964561112E+001 -3.840864673006667E+000 -8.028023859640810E+001 -4.146496439243357E+000 -9.362628323440107E+001 -2.146429841646611E+000 1.659950893884793E+002 
1.743140000000000E+009 3.403029250995425E+000 -1.918921138564714E+001 -3.288579392131147E+000 -8.025744381272314E+001 -4.454149376548692E+000 -9.065144938087214E+001 -2.593796836067403E+000 1.653089538865069E+002 
1.743585000000000E+009 3.375693542853233E+000 -2.116286974634924E+001 -3.800015469548647E+000 -7.975175872543505E+001 -4.144342033013218E+000 -9.307342506565237E+001 -2.305351152858113E+000 1.660592936224754E+002 
1.744030000000000E+009 3.422098574343320E+000 -2.085966507567817E+001 -3.359885172008644E+000 -8.015410138163028E+001 -4.236662482331699E+000 -9.264447352408136E+001 -2.356788544719728E+000 1.649509819366207E+002 
1.744475000000000E+009 3.028670593659648E+000 -2.056424252952062E+001 -4.831559858258273E+000 -7.902887167843748E+001 -4.286580465100292E+000 -9.077207635822302E+001 -2.281364841699175E+000 1.651351934331688E+002 
1.744920000000000E+009 3.353317473284938E+000 -2.120587491247993E+001 -4.047512351549298E+000 -8.200137389380316E+001 -4.274407132667305E+000 -8.897494175124217E+001 -2.455637063155754E+000 1.645750476574025E+002 
1.745365000000000E+009 3.068547553628674E+000 -1.867611180349010E+001 -4.554569785481238E+000 -7.864654137357583E+001 -4.471519517550808E+000 -8.895692483759152E+001 -2.412395947790195E+000 1.637970683003308E+002 
1.745810000000000E+009 3.005108251564723E+000 -1.929568023386523E+001 -4.681767792760141E+000 -7.808695482703935E+001 -4.702524243733796E+000 -8.926346726509030E+001 -2.680130592180344E+000 1.628961780044777E+002 
1.746255000000000E+009 3.002705980643335E+000 -2.069283748039431E+001 -4.436457718725587E+000 -7.814428239724457E+001 -4.641317828903701E+000 -9.150054408664595E+001 -2.567484110617731E+000 1.628476587783367E+002 
1.746700000000000E+009 2.899965664783647E+000 -1.967254749292961E+001 -5.060710875257848E+000 -7.805387837172361E+001 -4.757511930979011E+000 -8.993690292600785E+001 -2.708701901069222E+000 1.626718601331876E+002 
1.747145000000000E+009 2.832019317275494E+000 -1.822807860627951E+001 -4.374348178167419E+000 -7.459984996011663E+001 -4.800685060923994E+000 -9.136183638284086E+001 -2.524001043794533E+000 1.605079136843064E+002 
1.747590000000000E+009 2.658136934750003E+000 -2.002223341992870E+001 -5.896159096819739E+000 -7.581237746533205E+001 -4.673856293233677E+000 -8.678472311629176E+001 -2.643262077235053E+000 1.633791524928697E+002 
1.748035000000000E+009 2.834102611320101E+000 -2.023011535796805E+001 -5.375066595842140E+000 -7.677078118564280E+001 -4.899382444745284E+000 -8.527830678906568E+001 -2.907295246637362E+000 1.615677436198053E+002 
1.748480000000000E+009 2.692871105703012E+000 -2.046479841173566E+001 -5.587004812948477E+000 -7.199033277274717E+001 -4.729783011865302E+000 -9.125264633628557E+001 -2.469459801577845E+000 1.607875193082967E+002 
1.748925000000000E+009 2.698647036861862E+000 -2.062159659573095E+001 -5.510990582221953E+000 -7.715828555525178E+001 -5.253442098326976E+000 -8.877706549434114E+001 -2.891902855948827E+000 1.606934694873106E+002 
1.749370000000000E+009 2.581234366672725E+000 -1.977370420929140E+001 -6.267802303131338E+000 -7.376379675568427E+001 -4.977129124647208E+000 -8.873190648686769E+001 -2.757668396855304E+000 1.593747111629737E+002 
1.749815000000000E+009 2.488233750447651E+000 -2.076766569597558E+001 -6.508164171931611E+000 -7.346187256096809E+001 -4.968837498060242E+000 -8.826215142751990E+001 -2.799959341430250E+000 1.606860414339526E+002 
1.750260000000000E+009 2.341309694869207E+000 -1.901997192625061E+001 -6.731294726359188E+000 -7.244907085583294E+001 -5.072257687057136E+000 -8.651221942202749E+001 -2.840079181375087E+000 1.599301617547797E+002 
1.750705000000000E+009 2.417690927232997E+000 -1.847778169987863E+001 -6.178862849095375E+000 -7.230020535145781E+001 -5.302180034784500E+000 -8.827739231498811E+001 -2.929262276917623E+000 1.578957321885511E+002 
1.751150000000000E+009 2.378044918143190E+000 -2.305694309595575E+001 -7.702882379791533E+000 -7.892043501482895E+001 -5.192035603860059E+000 -8.665015110209555E+001 -2.909882476425810E+000 1.616048012105166E+002 
1.751595000000000E+009 2.373021403818437E+000 -2.134830627085253E+001 -7.089153753073971E+000 -7.217664334791087E+001 -5.293809283124391E+000 -8.804103311681854E+001 -2.882130548401349E+000 1.571557802235523E+002 
1.752040000000000E+009 2.264618964677037E+000 -1.978924205464399E+001 -6.926737127798872E+000 -6.909469395495982E+001 -4.919331367642572E+000 -8.823860197545056E+001 -2.534759822936378E+000 1.570961503405795E+002 
1.752485000000000E+009 2.279027962874423E+000 -1.967569915169334E+001 -6.704209502526433E+000 -6.982291054216695E+001 -5.586995366999277E+000 -8.861083696003227E+001 -2.861218103867294E+000 1.547240131033940E+002 
1.752930000000000E+009 2.265380106665596E+000 -1.989104025003866E+001 -7.132041741348390E+000 -7.358939375266932E+001 -5.705328960602046E+000 -8.400841327401548E+001 -3.495133025662916E+000 1.554894564422168E+002 
1.753375000000000E+009 2.316156025206583E+000 -1.908186403197681E+001 -6.541718995772184E+000 -7.238768440246064E+001 -5.717023974981430E+000 -8.621766452660950E+001 -3.023468834193835E+000 1.532978405217668E+002 
1.753820000000000E+009 2.311897880291112E+000 -2.052741822585609E+001 -6.772116191472178E+000 -7.099512100125099E+001 -5.617248448751752E+000 -8.603753179494390E+001 -3.264408439782879E+000 1.522722896578934E+002 
1.754265000000000E+009 2.056342639793172E+000 -1.955300658971750E+001 -7.706417156331790E+000 -6.924535770921413E+001 -5.284399119560580E+000 -8.893540481703793E+001 -2.610027131905091E+000 1.539312012934479E+002 
1.754710000000000E+009 2.098936137086097E+000 -1.912559722330642E+001 -7.652717337112084E+000 -7.363597143801700E+001 -5.915460791236575E+000 -8.675324599404036E+001 -3.105907482688067E+000 1.514556269993557E+002 
1.755155000000000E+009 2.177236931368466E+000 -2.146838517397617E+001 -7.242767000532519E+000 -7.346041275130979E+001 -5.989630189653328E+000 -8.647945671019264E+001 -3.624066146564817E+000 1.513885174778229E+002 
1.755600000000000E+009 2.220724794034685E+000 -1.940290219226822E+001 -7.137595364968941E+000 -7.183423989853525E+001 -5.817045878417035E+000 -8.967068395116458E+001 -3.066098366723043E+000 1.493484324288421E+002 
1.756045000000000E+009 2.035814166141381E+000 -1.949004314739058E+001 -7.723649421212520E+000 -6.918376947162976E+001 -5.870586544492993E+000 -8.688585264582734E+001 -3.350033299521591E+000 1.486810281610934E+002 
1.756490000000000E+009 2.080627875652063E+000 -1.967950226007030E+001 -7.208991761633107E+000 -6.858849416335414E+001 -5.833503910267899E+000 -8.908891739170647E+001 -3.040764645358188E+000 1.459713351322913E+002 
